 -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010  -0.23954010 
 -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139  -0.14955139 
 -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505  -0.05955505 
  0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128   0.03044128 
  0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762   0.12043762 
  0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633   0.21042633 
  0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267   0.30042267 
  0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901   0.39041901 
  0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771   0.48040771 
  0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405   0.57040405 
  0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513   0.66038513 
  0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384   0.75037384 
  0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492   0.84035492 
  0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363   0.93034363 
  1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234   1.02033234 
  1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579   1.11030579 
